법정동코드,아파트명,토지소재지,지번,2021년 개별공시지가,2021년 공시일자,2022년 개별공시지가,2022년 공시일자,2023년 개별공시지가,2023년 공시일자,기준일자,동향,비율
1168010100,역삼래미안,서울특별시 강남구 선릉로69길 19,757 번지,19330000,20210531,22480000,20220429,21180000,20230428,1월1일,하락세,0.942170819
1168010100,e-편한세상,서울특별시 강남구 선릉로69길 20,755-4번지,20300000,20210531,23430000,20220429,22060000,20230428,1월1일,하락세,0.941527956
1168010100,우정에쉐르멤버스,서울특별시 강남구 선릉로87길 14,708-31번지,20830000,20210531,22850000,20220429,21820000,20230428,1월1일,하락세,0.954923414
1168010100,역삼동그린비,서울특별시 강남구 언주로103길 12,656-32번지,7666000,20210531,8972000,20220429,8595000,20230428,1월1일,하락세,0.957980383
1168010100,역삼엔스위트102동,서울특별시 강남구 언주로103길 14,656-31번지,7666000,20210531,8972000,20220429,8595000,20230428,1월1일,하락세,0.957980383
1168010100,역삼엔스위트1,서울특별시 강남구 언주로103길 16,656-30번지,7666000,20210531,8972000,20220429,8595000,20230428,1월1일,하락세,0.957980383
1168010100,에벤에셀빌라트,서울특별시 강남구 언주로104길 35,685-19번지,7405000,20210531,9011000,20220429,8574000,20230428,1월1일,하락세,0.951503718
1168010100,갤러리아트,서울특별시 강남구 언주로63길 30,783-28번지,6915000,20210531,8065000,20220429,7636000,20230428,1월1일,하락세,0.946807192
1168010100,공간쉐르빌,서울특별시 강남구 언주로63길 32,783-30번지,6703000,20210531,7606000,20220429,8871000,20230428,1월1일,상승세,1.166316066
1168010100,쎄비앙 101동,서울특별시 강남구 언주로69길 31,778 번지,6590000,20210531,7405000,20220429,8545000,20230428,1월1일,상승세,1.153950034
1168010100,현대트라움,서울특별시 강남구 언주로70길 18-8,760-7번지,6579000,20210531,7272000,20220429,8565000,20230428,1월1일,상승세,1.177805281
1168010100,은하수,서울특별시 강남구 언주로70길 24,759-1번지,17320000,20210531,20140000,20220429,18780000,20230428,1월1일,하락세,0.932472691
1168010100,명인갤러리,서울특별시 강남구 언주로75길 22,729-37번지,8030000,20210531,9263000,20220429,9641000,20230428,1월1일,상승세,1.040807514
1168010100,플래티늄1,서울특별시 강남구 언주로75길 24,729-35번지,8030000,20210531,9263000,20220429,9641000,20230428,1월1일,상승세,1.040807514
1168010100,프리빌리지,서울특별시 강남구 언주로81길 28,723-16번지,10750000,20210531,10750000,20220429,9678000,20230428,1월1일,하락세,0.90027907
1168010100,탑팰리스,서울특별시 강남구 언주로81길 31,723-21번지,9785000,20210531,11100000,20220429,10520000,20230428,1월1일,하락세,0.947747748
1168010100,경남아너스빌,서울특별시 강남구 언주로85길 13,722 번지,16950000,20210531,19570000,20220429,18420000,20230428,1월1일,하락세,0.941236587
1168010100,진넥스빌2,서울특별시 강남구 언주로86길 7,706-24번지,25230000,20210531,27370000,20220429,24910000,20230428,1월1일,하락세,0.91012057
1168010100,한화진넥스빌,서울특별시 강남구 언주로86길 11,706-20번지,23940000,20210531,25970000,20220429,23630000,20230428,1월1일,하락세,0.909896034
1168010100,현대까르띠에710,서울특별시 강남구 언주로86길 12,710 번지,18300000,20210531,21280000,20220429,20050000,20230428,1월1일,하락세,0.942199248
1168010100,우정에쉐르3,서울특별시 강남구 언주로86길 25,707-13번지,22220000,20210531,24100000,20220429,22960000,20230428,1월1일,하락세,0.952697095
1168010100,우림루미아트2,서울특별시 강남구 언주로90길 4,706-10번지,17160000,20210531,19100000,20220429,18140000,20230428,1월1일,하락세,0.94973822
1168010100,우림루미아트1,서울특별시 강남구 언주로90길 6,706-11번지,17160000,20210531,19100000,20220429,18140000,20230428,1월1일,하락세,0.94973822
1168010100,좋은사람좋은집,서울특별시 강남구 언주로90길 8,706-12번지,16280000,20210531,18120000,20220429,17210000,20230428,1월1일,하락세,0.949779249
1168010100,역삼동프라임,서울특별시 강남구 언주로97길 22,664-21번지,8596000,20210531,10080000,20220429,9464000,20230428,1월1일,하락세,0.938888889
1168010100,신목양관,서울특별시 강남구 언주로97길 32,664-9번지,9010000,20210531,10450000,20220429,9937000,20230428,1월1일,하락세,0.950909091
1168010100,역삼조이너스,서울특별시 강남구 역삼로19길 12,747-1번지,11710000,20210531,13200000,20220429,12600000,20230428,1월1일,하락세,0.954545455
1168010100,노블스위트,서울특별시 강남구 역삼로19길 14,747 번지,11820000,20210531,13320000,20220429,12720000,20230428,1월1일,하락세,0.954954955
1168010100,동원스위트뷰역삼,서울특별시 강남구 역삼로19길 25,745-13번지,7715000,20210531,8925000,20220429,8459000,20230428,1월1일,하락세,0.947787115
1168010100,프리마빌,서울특별시 강남구 역삼로25길 17,727-11번지,10660000,20210531,11920000,20220429,11340000,20230428,1월1일,하락세,0.951342282
1168010100,마이다스힐빌라트,서울특별시 강남구 역삼로25길 20,728-6번지,7539000,20210531,8736000,20220429,9855000,20230428,1월1일,상승세,1.128090659
1168010100,요진와이시티미니,서울특별시 강남구 역삼로25길 21,727-9번지,10660000,20210531,11920000,20220429,11340000,20230428,1월1일,하락세,0.951342282
1168010100,대명벨리온,서울특별시 강남구 역삼로25길 27,727-2번지,12070000,20210531,13500000,20220429,12720000,20230428,1월1일,하락세,0.942222222
1168010100,예지향,서울특별시 강남구 역삼로33길 13,728-52번지,8835000,20210531,10150000,20220429,9641000,20230428,1월1일,하락세,0.949852217
1168010100,현대이스트빌,서울특별시 강남구 역삼로33길 19,728-45번지,7465000,20210531,8650000,20220429,8178000,20230428,1월1일,하락세,0.945433526
1168010100,현대하이츠,서울특별시 강남구 역삼로34길 12,775-15번지,9617000,20210531,11040000,20220429,10530000,20230428,1월1일,하락세,0.953804348
1168010100,쎄비앙 102동,서울특별시 강남구 역삼로34길 25,778-5번지,6875000,20210531,7995000,20220429,7578000,20230428,1월1일,하락세,0.947842402
1168010100,에레프,서울특별시 강남구 역삼로3길 17-4,831-29번지,19450000,20210531,22400000,20220429,21360000,20230428,1월1일,하락세,0.953571429
1168010100,오투빌(파크앤스위트),서울특별시 강남구 역삼로7길 13,830-46번지,16450000,20210531,18420000,20220429,17880000,20230428,1월1일,하락세,0.970684039
1168010100,강남역우정에쉐르,서울특별시 강남구 테헤란로10길 10,823-7번지,21040000,20210531,23470000,20220429,22410000,20230428,1월1일,하락세,0.954835961
1168010100,뜨라네1,서울특별시 강남구 테헤란로10길 25,828-21번지,15920000,20210531,18190000,20220429,17280000,20230428,1월1일,하락세,0.949972512
1168010100,뜨라네2,서울특별시 강남구 테헤란로10길 27,828-76번지,15920000,20210531,18190000,20220429,17280000,20230428,1월1일,하락세,0.949972512
1168010100,예지인,서울특별시 강남구 테헤란로10길 42,828-11번지,8235000,20210531,9445000,20220429,8988000,20230428,1월1일,하락세,0.951614611
1168010100,프리우스 역삼 102동,서울특별시 강남구 테헤란로13길 31-7,636 번지,8283000,20210531,9526000,20220429,9060000,20230428,1월1일,하락세,0.951081251
1168010100,역삼우성,서울특별시 강남구 테헤란로13길 35-6,633-11번지,6341000,20210531,7364000,20220429,7100000,20230428,1월1일,하락세,0.964149919
1168010100,(633-22)로얄팰리스,서울특별시 강남구 테헤란로13길 45,633-22번지,7190000,20210531,8350000,20220429,7960000,20230428,1월1일,하락세,0.953293413
1168010100,이스턴오피스텔,서울특별시 강남구 테헤란로14길 13,735-15번지,22270000,20210531,25000000,20220429,23810000,20230428,1월1일,하락세,0.9524
1168010100,정원,서울특별시 강남구 테헤란로14길 42,828-46번지,9223000,20210531,10570000,20220429,10060000,20230428,1월1일,하락세,0.951750237
1168010100,포스틸빌라트,서울특별시 강남구 테헤란로20길 36,741-22번지,7572000,20210531,8758000,20220429,8436000,20230428,1월1일,하락세,0.963233615
1168010100,로얄빌리지,서울특별시 강남구 테헤란로21길 18,644-6번지,10750000,20210531,12160000,20220429,11440000,20230428,1월1일,하락세,0.940789474
1168010100,한양럭스,서울특별시 강남구 테헤란로25길 58,628-1번지,11780000,20210531,13160000,20220429,13000000,20230428,1월1일,하락세,0.987841945
1168010100,이지마루 역삼,서울특별시 강남구 테헤란로27길 8-14,678-27번지,20970000,20210531,23260000,20220429,22140000,20230428,1월1일,하락세,0.951848667
1168010100,네스빌(728-10),서울특별시 강남구 테헤란로28길 47,728-10번지,7465000,20210531,8650000,20220429,8178000,20230428,1월1일,하락세,0.945433526
1168010100,역삼우정에쉐르2,서울특별시 강남구 테헤란로48길 10,707-18번지,24470000,20210531,26290000,20220429,25050000,20230428,1월1일,하락세,0.952833777
1168010100,역삼동우정에쉐르1,서울특별시 강남구 테헤란로4길 32,826-29번지,24330000,20210531,27000000,20220429,25740000,20230428,1월1일,하락세,0.953333333
1168010100,쌍용플레티넘밸류,서울특별시 강남구 테헤란로4길 46,826-37번지,24860000,20210531,27580000,20220429,26300000,20230428,1월1일,하락세,0.953589558
1168010100,테헤란아이파크,서울특별시 강남구 테헤란로52길 16,709-5번지,19140000,20210531,22260000,20220429,20970000,20230428,1월1일,하락세,0.942048518
1168010100,프라임힐,서울특별시 강남구 테헤란로5길 25,817-25번지,18260000,20210531,20900000,20220429,19660000,20230428,1월1일,하락세,0.940669856
1168010100,풍림 지오빌,서울특별시 강남구 테헤란로5길 36,635-5번지,20530000,20210531,23100000,20220429,21840000,20230428,1월1일,하락세,0.945454545
1168011200,엘에이치강남힐스테이트,서울특별시 강남구 자곡로3길 21,619 번지,7158000,20210531,8283000,20220429,7900000,20230428,1월1일,하락세,0.953760715
1168011200,엘에이치강남3단지,서울특별시 강남구 자곡로3길 22,621 번지,7223000,20210531,8366000,20220429,7979000,20230428,1월1일,하락세,0.953741334
1168011200,엘에이치강남브리즈힐,서울특별시 강남구 자곡로3길 45,618 번지,7223000,20210531,8366000,20220429,7979000,20230428,1월1일,하락세,0.953741334
1168011200,래미안포레(3단지),서울특별시 강남구 밤고개로21길 25,687 번지,7013000,20210531,7910000,20220429,7496000,20230428,1월1일,하락세,0.947661188
